country,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei,timestamp,interest_rate
FR,25473.6,1.211695617,503521.5,0.086349374,9.545397,18.859654,84.683777,84.40887,108.89999999999999,76.16666666666667,410.91999999999996,500.6,462.02,366.86,535.99,427.3,-2.4611709999999998,-8.810913666666666,-12.563773666666664,13.655280333333332,-7.926854,-16.20732466666667,-16.368752,7.217039,99.13446599999999,2002-10-01,4.486666666666667
FR,25260.6,-0.839675215,505053.1,0.303715992,6.680356,18.64575,85.128714,85.554776,112.03333333333335,76.66666666666667,427.90000000000003,575.86,512.3,394.37,561.75,456.65999999999997,-8.711770666666666,-14.637419666666666,-20.237061999999998,-3.3316543333333333,-8.981589333333334,-19.227345333333332,-18.957061666666668,1.4923573333333333,95.48370233333333,2003-01-01,4.11
FR,24922.7,-1.346683485,502802.9,-0.446532786,7.608714,15.573844,84.959263,85.426943,108.5,75.2,395.45,505.47,462.4,341.26,507.46,399.51,-13.020617999999999,-30.349125333333333,-30.077926333333334,-9.009846333333334,-11.719689666666667,-28.592432333333335,-29.981054,-0.8656206666666666,92.38862766666666,2003-04-01,3.9333333333333327
FR,25884.0,3.784598244,508260.1,1.079508002,14.180491,17.230159,84.779877,85.243528,108.7,75.93333333333334,383.57,504.18999999999994,452.93,376.33000000000004,464.92999999999995,406.97,-11.699982,-27.958727666666665,-24.021957,-1.996962,-10.931093666666667,-26.637649999999997,-28.059597999999998,4.632146,95.95808433333333,2003-07-01,4.1333333333333355
FR,25739.7,-0.559047011,510013.5,0.344387154,19.730507,24.040319,83.878148,84.172397,110.46666666666665,77.7,395.24,547.31,481.3,434.53,546.45,476.78,-8.869286,-19.332436333333334,-13.340386,5.871483333333333,-6.927685333333334,-19.35539,-15.008221,6.781622000000001,96.48661766666667,2003-10-01,4.3433333333333355
FR,25615.4,-0.484081397,515550.7,1.079845378,3.806106,13.120225,83.85275,84.767866,111.56666666666666,77.46666666666667,421.57000000000005,528.77,486.08000000000004,411.98,467.72,427.0,-7.424794666666667,-21.787870666666667,-10.769816666666665,7.749452000000001,-6.246662000000001,-20.070045333333336,-13.826692000000001,8.510167666666668,100.29103400000001,2004-01-01,4.1066666666666665
FR,25671.8,0.219938007,517805.0,0.436307377,-0.83043,10.484425,83.330726,83.276625,112.36666666666667,77.73333333333333,434.81,541.89,498.5,444.78,539.27,471.15,-0.24370933333333333,-16.7788,-8.898687,20.148132999999998,-3.3947196666666666,-15.528352666666665,-9.955069,12.770218666666667,101.18232933333333,2004-04-01,4.3033333333333355
FR,25551.9,-0.468143531,519653.2,0.35629425,-0.743316,8.364657,83.803951,83.915763,112.76666666666667,77.33333333333333,447.79999999999995,530.53,494.86,424.43,495.71000000000004,445.15,-2.081606666666667,-17.666520333333334,-11.833645666666667,20.023433,-3.7133943333333335,-14.483346,-9.863148,12.516804,101.77445566666667,2004-07-01,4.156666666666665
FR,26014.1,1.792702084,524264.2,0.883408972,6.702424,13.017038,83.739552,83.268252,115.0,78.16666666666667,443.11,542.07,498.77,377.84000000000003,477.41,409.48,-0.18232833333333334,-9.268019333333333,-9.802547666666667,18.838496333333335,-3.576746,-14.341035,-10.83983,11.569106333333332,99.22329400000001,2004-10-01,3.8266666666666658
FR,26377.2,1.386130192,525845.8,0.301225814,10.330545,12.666212,83.366683,83.357396,115.06666666666666,79.63333333333333,425.31,469.76,452.27,427.52,393.49,400.93,-7.751515,-13.285375000000002,-11.477248000000001,5.593460666666666,-7.359224666666667,-17.528584,-13.640254333333333,6.775052666666666,101.810916,2005-01-01,3.6433333333333326
FR,26351.5,-0.097480128,526999.1,0.219082689,13.354145,17.350782,83.760978,85.656448,116.03333333333335,82.10000000000001,430.53999999999996,489.99,466.71000000000004,433.69,379.34000000000003,408.77,-5.123452333333334,-12.503607666666667,-12.602618999999999,13.219353333333332,-10.848205333333333,-21.67510866666667,-19.194390666666667,5.496134666666666,102.98904066666667,2005-04-01,3.3733333333333326
FR,26029.5,-1.229468915,530996.4,0.75564008,11.773421,14.068597,83.736045,84.483031,114.43333333333334,82.8,559.36,478.07,517.03,484.99,403.20000000000005,438.78999999999996,-5.124827333333333,-13.168711333333334,-11.363135,11.529377666666667,-8.696631666666667,-19.33994566666667,-16.323687666666668,6.562338333333333,101.76271666666666,2005-07-01,3.233333333333333
FR,26359.5,1.25982311,534656.0,0.686830788,6.920529,12.092948,82.845232,83.073808,115.60000000000001,83.73333333333333,564.78,498.89,526.73,464.65999999999997,457.46000000000004,463.74,-7.226427999999999,-13.217875666666666,-6.874524999999999,7.889737666666666,-6.090612333333333,-15.598469,-8.609828,9.02709,102.04348333333333,2005-10-01,3.39
FR,26352.5,-0.026559417,539343.3,0.872873895,8.833757,10.02038,83.762237,83.874216,116.86666666666667,82.8,457.91999999999996,501.90999999999997,483.6,441.28999999999996,449.82,436.63,0.423849,1.0194083333333328,6.715035666666666,16.567603666666667,-3.2406883333333334,-10.267964666666666,-0.5724253333333335,12.727051000000001,102.30137666666667,2006-01-01,3.5133333333333328
FR,27127.6,2.898851265,545826.1,1.194813846,-0.214982,6.199491,85.114884,87.474898,119.43333333333334,86.33333333333333,478.23,525.73,511.42,438.48,499.24,455.71000000000004,2.667647,3.8649710000000006,9.533538,15.159259666666665,-0.31057300000000004,-3.7566856666666664,2.566392,13.383536333333334,106.26565466666666,2006-04-01,3.9866666666666672
FR,26884.4,-0.900546707,546216.9,0.071572276,4.056296,7.709825,86.092567,87.291408,118.39999999999999,85.63333333333333,407.19,493.02,457.35,396.72,445.74,411.43,-2.0495043333333336,-3.698885666666667,4.348143,11.005462,0.18873166666666666,-3.3576530000000004,2.0533186666666663,10.965528999999998,108.20792366666667,2006-07-01,3.9
FR,27378.6,1.82154936,549198.9,0.544452137,4.554768,4.459461,86.254837,88.091528,118.83333333333333,87.63333333333333,388.39,511.3,459.91,394.19,473.5,418.6,-2.2473446666666668,-10.884712,0.964092,19.86371733333333,1.2381806666666666,-5.2940673333333335,1.6982343333333334,16.914827,109.41669566666667,2006-10-01,3.786666666666667
FR,27914.9,1.939891011,554924.5,1.037139748,13.266801,9.769431,86.075418,88.331207,119.5,88.60000000000001,398.14,499.54999999999995,457.41999999999996,403.74,459.81,421.16,3.0478283333333334,1.9807466666666667,7.722206333333332,20.794355333333332,2.217244,-0.9528209999999998,4.474086666666667,15.946058666666666,109.314205,2007-01-01,4.056666666666668
FR,28486.2,2.025916303,558564.4,0.653785227,-7.377657,-0.364483,86.821407,88.972094,121.10000000000001,90.60000000000001,381.83,504.55,456.29,405.08,478.8,425.88,3.1539420000000002,6.509169666666668,10.754217666666667,15.120300333333333,2.1673956666666667,3.598041,4.434623333333334,11.812076666666668,111.94563833333332,2007-04-01,4.390000000000001
FR,29314.3,2.865569209,560340.6,0.31748924,-4.086178,-2.756649,87.096643,89.596789,122.39999999999999,89.86666666666667,409.58,491.76,458.42,404.25,439.52,411.35,4.769816,10.983400000000001,14.835887999999999,18.882488,2.1382426666666667,3.1165,5.289108,14.743451666666667,109.14748033333335,2007-07-01,4.4433333333333325
FR,29797.3,1.634233381,560922.1,0.103722357,-9.970896,-3.514027,87.529189,90.621894,122.13333333333333,90.2,389.97,485.58000000000004,445.78999999999996,387.1,424.05999999999995,395.17,10.785418333333332,8.517241,6.7883336666666665,25.642058333333335,4.492511,2.208632,3.537222,18.690641666666668,109.44888066666665,2007-10-01,4.326666666666667
FR,30588.6,2.620960515,565777.9,0.861956167,-9.694358,-1.839602,86.923709,91.198853,124.06666666666668,92.7,376.51,514.41,460.82,433.23,468.24,432.88,12.868605666666667,15.800589333333333,7.870754000000001,27.907327,2.818932,1.4433703333333334,0.6034913333333334,16.926636333333335,111.113046,2008-01-01,4.083333333333333
FR,30344.5,-0.801210855,561549.8,-0.750113711,-4.424405,0.674491,86.174785,89.787218,122.5,92.60000000000001,408.61,493.17999999999995,458.69,383.1,439.11,402.88,1.8103520000000002,4.096795,2.9319900000000003,18.371704333333334,-3.9288559999999997,-6.740327333333333,-3.6025733333333334,10.309108333333334,106.844373,2008-04-01,4.47
FR,30194.2,-0.496542902,560206.3,-0.239535251,0.520818,6.536519,85.833448,89.30503,118.60000000000001,92.46666666666665,364.96,483.43,434.16,402.53,430.54999999999995,409.25,-4.320372,-7.694685666666667,-19.361290999999998,9.724162,-11.949868,-17.589454666666665,-18.982864,-2.105861,95.67368466666666,2008-07-01,4.4833333333333325
FR,28186.8,-6.87960697,553087.1,-1.278961511,11.17584,16.477439,83.790405,86.159648,108.96666666666665,89.03333333333335,346.41,459.53,412.97,413.28,404.26,409.15999999999997,-32.609251,-41.780768333333334,-47.25888366666667,-27.184759333333332,-29.470285333333333,-43.75487833333333,-41.15648233333334,-22.632487666666666,83.37735933333333,2008-10-01,3.9
FR,25082.0,-11.67033258,542754.7,-1.885802532,38.30715,33.737644,76.357724,76.040241,98.66666666666667,83.93333333333334,315.48,406.46000000000004,368.72999999999996,320.84,411.86,357.33,-44.653098666666665,-61.54671133333333,-69.30795733333333,-41.44893,-36.50504633333333,-58.387881,-60.61047,-29.885755666666668,73.46520833333334,2009-01-01,3.6433333333333326
FR,24255.4,-3.35111844,543719.2,0.17754688,43.05633,45.744413,72.295064,71.243189,98.60000000000001,82.43333333333334,323.28,408.1,374.63,322.09000000000003,356.25,327.1,-31.471519999999998,-63.956706999999994,-66.92831766666667,-19.113568333333333,-29.601217333333334,-61.654080666666665,-63.375154333333334,-16.59576266666667,71.67365033333333,2009-04-01,3.7866666666666657
FR,24836.2,2.366299329,544545.4,0.151838102,33.183584,40.003198,73.377164,72.680254,99.23333333333333,84.76666666666667,289.18,395.3,350.62,344.69,386.32,360.71,-28.352728,-61.00265166666666,-66.34506033333334,-14.342753,-22.865408666666667,-55.621119666666665,-58.437643666666666,-8.603983999999999,80.09682666666667,2009-07-01,3.6366666666666654
FR,25616.6,3.093831254,548419.7,0.708955158,42.26164,42.80575,76.718515,77.242358,100.23333333333333,83.66666666666667,318.29,384.89,357.35,292.43,326.0,293.9,-20.285011666666666,-56.617746333333336,-60.16252133333333,1.0480223333333332,-16.377751666666665,-52.202797000000004,-50.988303,3.541453666666667,85.62123666666668,2009-10-01,3.5333333333333328
FR,26307.1,2.659828589,550301.5,0.342544012,37.611464,26.214667,75.817655,75.404013,102.39999999999999,82.7,301.15,406.71999999999997,363.74,358.82,380.01,364.71,-21.001302666666668,-50.29617233333334,-57.011651,-7.333671,-14.886249333333334,-45.660349999999994,-45.456196,-0.5538393333333332,90.73287733333332,2010-01-01,3.4866666666666664
FR,27009.6,2.635349364,552867.6,0.465224167,19.154118,18.19259,78.185691,75.821281,104.10000000000001,84.96666666666667,313.05,437.21,385.94,367.14,406.99,381.24,-19.744558333333334,-41.661608333333334,-51.31189033333334,-7.441439,-11.204239000000001,-34.777755,-35.88094266666667,4.334655333333333,95.44978199999998,2010-04-01,3.1833333333333336
FR,27125.6,0.428557307,556495.7,0.65408923,10.321491,14.940184,79.467713,76.413568,104.2,86.0,351.47,416.17999999999995,388.86,377.68,421.71000000000004,393.84000000000003,-12.330307,-32.401254,-37.052917666666666,-3.739379,-6.686381,-25.253634333333334,-22.15491533333333,7.071256000000001,95.83557533333334,2010-07-01,2.7833333333333328
FR,26985.6,-0.517454103,559839.0,0.598979857,30.589721,19.893093,80.289846,80.116505,107.5,87.56666666666666,336.03999999999996,438.33,396.55,348.32,406.95,364.3,-3.1369253333333336,-20.835502666666667,-20.327434,5.803958000000001,-3.288129,-21.429529000000002,-15.227092666666666,13.608181666666667,105.34536100000001,2010-10-01,3.02
FR,26933.9,-0.191767416,567204.5,1.30706665,22.697864,20.146197,81.41162,80.382002,109.3,88.13333333333333,344.09000000000003,420.57000000000005,388.8,384.17999999999995,367.77,375.14,4.593755,-4.172260333333333,-12.301049999999998,15.620689999999998,2.7198626666666663,-9.230773,-8.695724666666665,17.770548666666667,107.54677233333332,2011-01-01,3.5500000000000003
FR,26572.8,-1.349758001,567282.4,0.013733081,3.917254,4.642901,84.001732,86.408835,109.2,89.06666666666666,360.37,431.38,404.13,363.40999999999997,400.21,370.82,5.198488333333334,1.6728783333333332,0.7923433333333333,15.229003999999998,1.469752,-6.659154666666666,-3.2798823333333336,13.230568,107.74276566666667,2011-04-01,3.536666666666666
FR,26238.9,-1.264509376,569073.8,0.315288724,-4.880893,4.673357,82.805276,84.746904,107.16666666666667,89.73333333333335,347.03,454.03999999999996,408.90999999999997,375.41,394.77,378.45,-0.0964213333333334,-8.948518,-8.353553,14.070186999999999,-5.586242333333334,-14.674140666666668,-12.650512333333333,8.470540666666666,104.43596000000001,2011-07-01,3.0066666666666664
