country,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei,timestamp,interest_rate
IT,30884.0,-3.248374008,460767.7,-0.238620709,17.61,19.48,74.607957,73.738251,97.36666666666667,84.83333333333333,393.62,301.79,338.37,372.84000000000003,311.14,347.43,-3.1124250000000004,-18.014160666666665,-10.273838,12.326885666666668,-1.3443616666666667,-14.943621333333333,-12.009959,11.773629333333332,93.93425366666668,2011-04-01,4.804333333333333
IT,30626.9,-0.835954269,458661.8,-0.458089213,35.18,30.82,73.351225,70.886708,97.3,84.3,358.49,319.64,337.27,364.69,308.02,343.52,-6.97247,-20.468063,-6.9940706666666665,5.713986666666667,-6.858434333333332,-21.278812333333335,-14.623736666666666,5.001783,91.34022566666665,2011-07-01,5.493333333333333
IT,30135.1,-1.618810243,454174.1,-0.98325146,32.85,31.46,73.160832,71.128896,94.43333333333334,81.53333333333335,316.34000000000003,284.21,297.25,351.17,294.31,329.55,-10.732333333333335,-28.638964666666666,-15.833021666666667,1.1152986666666667,-10.782713999999999,-28.437474666666663,-22.777511,-0.3358586666666667,87.52798333333334,2011-10-01,6.613666666666667
IT,28238.0,-6.502201674,449440.9,-1.047623886,25.53,27.83,72.104595,71.315351,92.3,79.16666666666667,323.72,276.78,296.86,345.13,293.15,321.83,-12.944860333333333,-33.46146433333333,-20.901805666666665,-0.44978366666666664,-12.315446,-32.868844333333335,-26.659171666666666,-0.9865456666666668,85.31870433333334,2012-01-01,5.7106666666666674
IT,27345.9,-3.210197955,445688.8,-0.838341522,33.07,31.35,72.034114,72.602058,90.3,82.5,304.84000000000003,295.77,298.34000000000003,374.86,283.61,339.93,-16.523979,-39.22685833333333,-25.07566266666667,-3.338411666666666,-15.288161,-37.497803,-27.713887999999997,-3.713438,84.979066,2012-04-01,5.7876666666666665
IT,26436.2,-3.383232602,442732.2,-0.665587805,32.01,28.27,71.379041,70.370152,91.46666666666665,78.86666666666667,295.54,271.72,282.65999999999997,351.01,293.01,328.21000000000004,-15.903244999999998,-38.68111666666667,-19.943186,-3.5886186666666666,-15.740550333333333,-37.059388000000006,-25.349812,-6.329610333333334,84.22240366666666,2012-07-01,5.690666666666668
IT,25852.1,-2.234244745,439332.9,-0.770763253,36.37,31.75,71.329196,70.973484,89.36666666666667,78.36666666666667,292.46,259.84000000000003,272.58000000000004,352.8,272.86,321.74,-16.148023666666667,-41.216631,-24.772957333333334,-4.064107333333333,-15.66889,-40.367017,-30.207272,-4.939339666666666,83.582163,2012-10-01,4.782
IT,24975.4,-3.450049514,435692.1,-0.832163883,31.4,28.96,70.001313,71.231652,85.46666666666665,75.43333333333334,289.76,270.29,278.52,338.84000000000003,275.46000000000004,309.32,-15.525528,-44.34447933333333,-29.298368,0.27789533333333327,-14.937235000000001,-40.17030466666667,-30.417129666666668,-1.84317,81.91637533333333,2013-01-01,4.447
IT,25235.8,1.037228087,435590.0,-0.023436726,31.41,30.02,69.560935,67.610378,87.5,77.39999999999999,273.54,234.46,250.63,348.33,266.78,318.15,-12.951247666666667,-40.92952433333334,-19.30757733333333,3.125781,-13.886645333333334,-38.815177,-21.794203,-0.3273696666666666,81.63418966666666,2013-04-01,4.207
IT,25060.6,-0.696672957,437046.3,0.333770519,36.94,37.86,73.426504,73.831697,85.89999999999999,78.03333333333333,333.28,242.94,283.6,341.1,270.81,315.45,-5.230038333333334,-24.520470666666665,-6.400497333333334,9.577022999999999,-7.516647333333332,-27.534815,-10.449795333333334,5.995311333333333,81.13915633333333,2013-07-01,4.4593333333333325
IT,25068.3,0.030720802,436403.5,-0.147186505,34.75,36.47,74.830336,74.88779,86.33333333333333,77.83333333333333,283.69,240.29,257.07,334.08000000000004,266.13,304.73,-3.7029953333333334,-21.353977,-9.949413333333334,9.464991666666668,-4.233758000000001,-21.491926333333335,-10.793161,8.594272,88.36161066666666,2013-10-01,4.152333333333335
IT,25871.3,3.153014645,436584.1,0.041375159,37.98,38.21,73.56643,72.555414,87.36666666666667,80.0,279.28999999999996,243.41,258.28,333.74,276.86,309.15,-2.6120963333333336,-20.363487333333335,-12.146563,10.720531666666668,-3.5079576666666665,-20.112572333333333,-13.856003333333334,8.669737,86.38898533333334,2014-01-01,3.6386666666666674
IT,25424.0,-1.74406364,436697.8,0.026039702,37.03,35.85,73.275951,72.369218,86.3,77.86666666666666,268.86,250.04000000000002,257.37,332.59,271.08,309.19,-1.2025769999999998,-16.253776000000002,-9.675210333333334,14.812712666666668,-3.626929666666667,-18.077537000000003,-13.779096000000001,8.139397,87.757738,2014-04-01,3.0903333333333336
IT,25490.1,0.259653169,436732.6,0.00796858,36.73,34.98,73.482926,73.484533,85.7,78.3,287.68,252.82,268.19,329.14,274.68,308.35,-2.9743530000000002,-14.197239999999999,-11.110168333333334,8.620848,-5.89339,-18.835232333333334,-14.184870333333334,5.305321999999999,83.267411,2014-07-01,2.609
IT,26119.8,2.440350592,436030.6,-0.160868412,35.08,35.42,74.225561,74.265611,87.8,81.43333333333332,291.64,259.46,271.54,345.34000000000003,277.99,319.76,-3.490649,-16.923688333333335,-16.265561333333334,10.301741333333332,-5.899378333333334,-20.223678333333336,-18.687017,6.243127666666666,85.28415966666667,2014-10-01,2.234666666666667
