date,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei
01/07/2010,NA,NA,NA,NA,NA,NA,NA,NA,98,86.1,98.62,134.63,120.52,80.36,77.03,78.55,-9.477603,-27.808682,-28.376962,-0.612695,-13.138663,-32.573717,-29.065745,0.577205,85.386368
01/08/2010,NA,NA,NA,NA,NA,NA,NA,NA,102.1,85.8,113.27,136.71,128.99,93.61,85.05,89.54,-13.863045,-21.382318,-29.788744,-18.574252,-12.787306,-29.799545,-20.01851,-3.323572,85.414595
01/09/2010,15381,2.23531758,285194,-0.063095023,19.16441,16.240851,73.13567,74.12236,98.1,86.7,93.96,122.67,111.61,81.42,79.98,80.33,-12.996058,-20.486384,-26.1,-12.701789,-14.60222,-31.465063,-20.517826,-5.841597,87.995887
01/10/2010,NA,NA,NA,NA,NA,NA,NA,NA,98.5,87.9,108.25,125.61,120.03,96.99,87.15,91.71,-12.710233,-22.792599,-23.3,-6.4381,-12.163286,-25.741214,-14.569915,-2.248643,88.399599
01/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,102.6,88.6,111.63,119.81,117.87,78.34,80.91,79.48,-9.761446,-25.439124,-29.9,-7.245215,-11.718266,-26.749033,-20.439647,-3.405764,89.150088
01/12/2010,15468,0.564039228,285489,0.103384901,24.5,23.7,72.7,73.9,98.9,88.3,105.53,125.6,119.04,73.02,80.96,75.7,-6.257346,-17.715865,-22.1,-3.656174,-9.288784,-22.788439,-21.52212,1.822088,86.7055
01/01/2011,NA,NA,NA,NA,NA,NA,NA,NA,102.8,90.1,128.03,125.21,128.51,78.98,100,89.21,-5.300352,-20.1605,-18.5,2.159445,-10.239537,-25.283087,-17.871453,0.964474,86.018965
01/02/2011,NA,NA,NA,NA,NA,NA,NA,NA,102.7,89.4,108.19,118.27,115.34,105.71,98.71,101.53,-9.570917,-20.141769,-24.3,-11.570983,-10.6916,-25.812458,-22.460083,0.237659,87.932604
01/03/2011,15206,-1.708328694,285264,-0.078843216,15.3,16.8,72.5,74.8,100.8,91.7,93.02,124.1,111.67,112.27,95.59,101.48,-11.728111,-25.138683,-25.4,-7.045649,-12.487777,-27.998179,-21.380435,-1.265152,87.29637
01/04/2011,NA,NA,NA,NA,NA,NA,NA,NA,102.9,90.7,90.34,123.59,110.3,90.18,96.31,94.89,-13.973579,-22.887525,-18.4,-14.533212,-11.465286,-24.63513,-20.851966,-1.260729,84.367689
01/05/2011,NA,NA,NA,NA,NA,NA,NA,NA,100.1,88.5,105.74,122.99,117.05,96.39,83.45,90.03,-11.492105,-24.422232,-32.2,-8.454084,-13.838318,-28.390369,-20.09396,-5.024583,86.334801
01/06/2011,14894,-2.073163952,284526,-0.25904295,8.6,18,74,79.8,100.2,91.5,91.51,118.64,108.02,82.82,95.63,88.75,-4.580717,-16.443524,-16.8,-2.398628,-10.700301,-24.413276,-14.52102,-1.587627,85.32601
01/07/2011,NA,NA,NA,NA,NA,NA,NA,NA,101.5,90.1,95.44,120.22,111.23,97.77,87.79,92.5,-12.109254,-20.653976,-19.9,-16.973786,-13.70289,-23.826573,-19.253307,-4.382098,85.275268
01/08/2011,NA,NA,NA,NA,NA,NA,NA,NA,101.2,87.2,95.76,118,109.9,111.12,87.31,99.95,-7.693057,-18.53953,-30.7,-1.43964,-13.303723,-30.192277,-21.707313,0.181106,87.021495
01/09/2011,15194,1.994216579,282790,-0.612006507,16,20.1,72.5,74.8,101.4,93.6,87.06,117.56,105.5,97.92,81.82,89.5,-14.452798,-27.338402,-26.5,-11.119993,-16.338331,-30.884823,-24.940858,-5.93017,85.855631
01/10/2011,NA,NA,NA,NA,NA,NA,NA,NA,98.5,89.4,88.79,118.07,106.69,87.4,87.96,88.1,-10.831092,-16.476821,-18.5,-3.216454,-14.152792,-27.362064,-21.76034,-3.69631,81.253935
01/11/2011,NA,NA,NA,NA,NA,NA,NA,NA,95.5,87,114.38,111.18,113.91,92.33,88.31,90.76,-17.341961,-29.419606,-34.5,-20.906276,-17.420893,-35.781331,-28.332084,-7.781347,84.173441
01/12/2011,14927,-1.772895943,281197,-0.56490814,23.6,21.5,72.1,75.3,95.8,84.2,88.66,115.2,105.58,92.06,87.25,89.72,-24.056515,-34.059586,-32.4,-17.309959,-20.013401,-37.685512,-28.984394,-6.45469,81.405543
01/01/2012,NA,NA,NA,NA,NA,NA,NA,NA,94,85.5,86.14,109.62,100.06,93.04,80.94,87.12,-15.10958,-34.831995,-31.9,-18.396745,-14.284039,-37.383413,-27.377795,-1.968703,83.499097
01/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,93.8,86.9,89.37,114.45,104.46,84.7,72.71,79.32,-14.625496,-29.470383,-30.7,-9.406104,-15.796345,-34.609233,-24.893004,-2.679802,86.815621
01/03/2012,14809,-0.79365496,278551,-0.945432484,15.4,24,71.6,76.1,86.8,79,84.02,103.86,96.54,98.46,75.02,85.7,-14.441468,-33.06834,-22.6,-12.356063,-16.124112,-33.877615,-19.136581,-7.59472,82.503609
01/04/2012,NA,NA,NA,NA,NA,NA,NA,NA,91,83.3,91.25,112.24,104.53,82.48,78.19,82.57,-15.913784,-37.437227,-31.1,-9.104125,-16.364362,-36.065063,-26.474324,-2.828022,84.719913
01/05/2012,NA,NA,NA,NA,NA,NA,NA,NA,89.5,82.5,88.78,103.07,98.04,98.29,72.47,86.01,-14.634959,-43.766706,-33.9,-0.938172,-15.458741,-38.331368,-26.310671,-1.944856,81.989316
01/06/2012,14176,-4.368471019,275851,-0.974030161,15.7,22.1,72.6,74.2,88.8,79.1,78.51,112.14,98.58,89.02,73.7,82,-17.463219,-34.863728,-17.3,-15.92593,-18.605654,-37.001994,-29.472654,-10.114968,85.627427
01/07/2012,NA,NA,NA,NA,NA,NA,NA,NA,91.1,82.2,83.55,102.18,95.44,88.35,83.57,86.06,-10.016942,-38.669925,-24.9,3.719099,-17.12077,-38.867494,-30.577386,-2.894815,86.856587
01/08/2012,NA,NA,NA,NA,NA,NA,NA,NA,94.6,86.6,84.17,102.43,95.68,92.52,74.05,84.75,-22.949814,-43.639647,-27.7,-17.509795,-20.363431,-38.921839,-24.074332,-11.868454,87.926332
01/09/2012,13715,-3.306026947,274584,-0.46036398,18.9,22.1,71,73.9,85.2,77.8,83.75,98.64,93.39,94.5,78.23,86.1,-18.551628,-49.529063,-38.3,-0.925822,-18.43107,-39.034169,-25.175006,-6.559041,82.336498
01/10/2012,NA,NA,NA,NA,NA,NA,NA,NA,87.7,78.8,87.44,100.45,95.7,104.53,74.03,89.6,-16.880007,-40.307863,-28.3,-10.132158,-18.76001,-39.71841,-28.097008,-8.461622,81.584083
01/11/2012,NA,NA,NA,NA,NA,NA,NA,NA,86,79.7,76.32,97.87,89.25,89.9,77.09,83.75,-14.586832,-42.221289,-37.8,-1.939208,-16.360273,-39.459982,-29.10305,-3.520836,83.014766
01/12/2012,13470,-1.802513397,272307,-0.832711878,14.1,21.5,73,78.2,91.3,84.5,93.05,103.66,100.72,126.13,70.07,99.45,-12.938196,-43.249438,-31.9,4.034848,-16.081328,-40.009496,-26.610201,-0.234489,82.527308
01/01/2013,NA,NA,NA,NA,NA,NA,NA,NA,87.2,80.1,86.36,105.27,97.7,132.5,83.2,108.37,-14.220308,-43.299824,-32.4,-0.5611,-17.376184,-40.878068,-30.421961,-4.250483,81.467942
01/02/2013,NA,NA,NA,NA,NA,NA,NA,NA,86.8,79.8,75.22,95.84,87.68,113.48,77.62,96.18,-15.15453,-37.25198,-22.8,-13.311611,-13.237424,-30.971992,-19.210709,-1.14028,85.234414
01/03/2013,13760,2.130084208,271559,-0.275067929,19,25.2,67.8,67.2,93,83.3,74.7,104.05,92.44,127.29,77.11,107.48,-16.04226,-37.016925,-33.3,-5.609856,-15.408082,-33.073351,-23.505864,-1.650896,84.657776
01/04/2013,NA,NA,NA,NA,NA,NA,NA,NA,84.6,78.3,79.41,93.69,89.07,118.72,81.7,96.14,-15.440106,-36.390054,-28,-7.930263,-16.206041,-36.074378,-25.120279,-2.643745,86.939223
01/05/2013,NA,NA,NA,NA,NA,NA,NA,NA,89.4,81.8,76.26,102.24,91.89,115.05,67.56,92.04,-11.980825,-32.200095,-24.1,-5.042379,-14.133555,-33.4807,-21.4042,-0.919963,86.228948
01/06/2013,14085,2.334456882,271281,-0.102424296,11.2,21.6,75.8,77.9,92.1,81.6,88.69,103.28,98.43,145.34,78.7,112.62,-11.668376,-30.100049,-20,-2.50508,-13.461439,-33.098741,-23.221895,1.314424,90.083686
01/07/2013,NA,NA,NA,NA,NA,NA,NA,NA,89.8,83.8,86.6,104.53,98.01,114.85,75.02,95.54,-10.488197,-26.227746,-19.3,-0.636845,-13.188492,-30.872927,-18.027109,0.507452,90.139097
01/08/2013,NA,NA,NA,NA,NA,NA,NA,NA,93.3,85.5,83,102.61,95.26,136.72,90.31,116.14,-10.404957,-29.536421,-31.9,0.12155,-12.024727,-25.977009,-20.292376,0.40283,88.14133
01/09/2013,14762,4.694591002,271109,-0.063423,4.3,20.4,76.7,77.6,92.5,81.8,87.39,105.15,98.51,110.21,77.89,92.32,-9.671629,-26.572505,-11.3,-2.042381,-11.749892,-28.104337,-10.866822,-1.04534,90.619417
01/10/2013,NA,NA,NA,NA,NA,NA,NA,NA,91.4,82.4,83.91,104.21,96.15,107.11,90.24,98.41,-20.006148,-35.130584,-29.8,-15.087859,-13.978111,-29.042601,-21.977362,-2.191734,89.731023
01/11/2013,NA,NA,NA,NA,NA,NA,NA,NA,91.7,83.8,87.16,109.69,101.03,104.21,86.59,94.97,-13.032449,-36.439623,-31.1,5.742278,-12.013763,-28.196296,-18.928392,4.355006,87.059451
01/12/2013,15175,2.75930256,271625,0.190148454,10.4,19.3,73.5,75.6,91.3,85.1,87.9,112.45,103.45,108.31,84.21,95.57,-13.144725,-32.043971,-25.8,-10.690204,-9.272541,-25.963165,-16.363578,2.345543,93.663241
01/01/2014,NA,NA,NA,NA,NA,NA,NA,NA,91.5,81.5,88.3,109.85,101.17,122.26,78.47,99.28,-9.404697,-20.477387,-12.5,-12.136704,-9.311709,-16.887204,-13.04622,-3.247924,95.871467
01/02/2014,NA,NA,NA,NA,NA,NA,NA,NA,91.6,84.9,86.58,105.85,98.5,141.54,83.43,112.01,-9.248146,-26.07274,-33.2,-3.871699,-7.902259,-20.054824,-11.327694,3.848047,90.292289
01/03/2014,15223,0.315810513,272652,0.377381818,9.8,20,75.5,76.2,92,84.5,89.4,115.04,105.04,112.72,88.15,97.82,-9.25146,-13.87152,-9.2,-11.382859,-10.261572,-23.279921,-16.45012,1.795206,91.582547
01/04/2014,NA,NA,NA,NA,NA,NA,NA,NA,94.7,89.9,86.11,112.72,102.36,133.64,77.86,108.42,-9.061964,-12.079401,-9.2,-8.406489,-9.600456,-18.127846,-12.99485,-1.673523,95.233863
01/05/2014,NA,NA,NA,NA,NA,NA,NA,NA,91.2,84.8,84.05,109.08,99.51,98.94,82.26,90.27,-6.764938,-12.014062,-9.3,-2.680754,-8.469327,-15.927982,-11.681461,-0.079998,96.269285
01/06/2014,15266,0.28206913,274124,0.5384302,12,18.5,74.9,77.4,90.5,85.7,91.07,111.29,103.65,118.29,86.3,101.95,-9.742758,-25.623614,-31.9,2.69534,-7.659491,-20.259675,-15.119935,8.481202,96.222751
01/07/2014,NA,NA,NA,NA,NA,NA,NA,NA,88.6,86.4,91.46,102.61,98.66,110.04,81.79,95.67,-0.483896,-18.214602,-12.2,17.862915,-5.457353,-15.527413,-10.561408,5.455352,95.510572
01/08/2014,NA,NA,NA,NA,NA,NA,NA,NA,92.4,91,86.51,117.02,104.58,95.18,88.35,92.02,-6.455511,-13.850423,-9.6,-2.816109,-6.147685,-11.295673,-6.207161,2.252617,98.649011
01/09/2014,15179,-0.571523973,276316,0.796457956,9.7,15.9,75.7,77.5,90.7,88.1,92.02,115.53,106.09,132.32,81.22,105.55,-5.891816,-16.617253,-14.5,6.241804,-6.969256,-13.237757,-8.328476,-0.370012,97.404534
01/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,89.8,87.2,91.78,114.76,105.41,124.84,82.06,104.36,-2.307382,-11.659471,-11.5,8.837326,-6.897373,-13.621881,-7.70753,5.529762,98.555951
01/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,92.2,88.3,98.06,112,107.27,116,76.42,96.08,2.367512,-9.974731,-8.7,8.277266,-4.906066,-12.310542,-3.985039,5.292345,100.177207
01/12/2014,15668,3.170752216,278988,0.962363182,12.4,15.1,76.8,78.2,94.2,87.2,93.55,113.34,106.13,111.38,67.65,89.97,-1.165758,-13.008847,6.5,10.311574,-6.906082,-17.073062,-8.439813,4.654816,98.07053
01/01/2015,NA,NA,NA,NA,NA,NA,NA,NA,94.5,92.7,97.34,116.59,109.16,96.6,73.19,84.87,1.044823,-9.395092,0.3,11.529561,-4.492123,-13.660893,-12.795989,7.584524,101.746254
01/02/2015,NA,NA,NA,NA,NA,NA,NA,NA,94.5,92.8,109.86,123.57,118.78,109.44,83.82,96.81,-2.858947,-12.804791,-9.7,7.62795,-3.479852,-11.915415,-1.473114,7.975859,105.023557
01/03/2015,15995,2.06557576,282384,1.209907665,11.1,13.6,76.7,80.8,94.4,92.9,98.56,114.38,108.25,141.88,77.31,108.86,2.045018,-5.616859,0.6,8.851913,-0.653592,-7.213885,3.18446,9.453111,104.50957
01/04/2015,NA,NA,NA,NA,NA,NA,NA,NA,93.3,91.8,89.99,117.3,106.81,92.73,76.23,85.4,6.46333,0.860224,2.7,20.029768,0.381135,-2.770948,-5.27674,6.914352,103.123107
01/05/2015,NA,NA,NA,NA,NA,NA,NA,NA,98.1,97.4,88.3,120.8,108.22,106.66,90.49,98.49,7.623169,4.370921,12.3,18.598585,1.881654,-2.298485,-0.941692,12.743448,105.392496
01/06/2015,16936,5.716536043,285546,1.113529017,12,14.9,77.9,81,99.8,97.1,94.95,122.87,111.6,111.49,84.05,97.98,6.645066,8.201181,14.5,13.834016,1.384431,2.025991,5.027235,4.727303,99.110815
01/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,100.8,100.8,96.51,129.53,116.21,116.85,82.52,100.06,2.802877,-3.896614,-6.9,16.005244,-0.517161,-5.102051,-3.092915,8.850569,102.04231
01/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,97.3,96,100.26,122.29,113.57,108.11,79.04,95.8,5.19364,0.781733,0.6,15.599188,1.401983,-1.873074,-3.384218,12.079022,103.272289
01/09/2015,16847,-0.526893443,288165,0.913009579,19.7,15.1,78,77.2,102.6,99.2,111.58,123.68,118.83,113.87,80.41,96.26,6.14274,3.499467,6,20.528752,0.322998,-3.86866,-0.680379,13.137654,105.307053
01/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,100.7,96.8,100.5,117.43,110.73,117.62,89.1,103.14,4.847272,4.982367,4.8,14.55945,-2.360275,-4.21948,-1.574912,8.438655,102.46027
01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,100.3,97.8,111.88,115.42,114.51,127.21,80.82,103.13,-2.124271,4.631977,7.1,-9.50479,-2.960413,-6.810814,-0.705615,6.929574,107.029867
01/12/2015,17234,2.271157741,290739,0.889272474,17.8,15.4,78,80.8,101.4,100.3,95.93,113.53,107.2,119.92,67.92,93.86,8.55922,5.176511,9.6,10.80115,2.160266,-0.882224,3.068411,11.463022,109.971499
01/01/2016,NA,NA,NA,NA,NA,NA,NA,NA,103.9,100.7,101.99,116.65,111.68,117.98,72.39,94.12,-1.075721,-0.184804,2.9,-3.34236,-2.363937,-5.477661,-4.659659,2.88585,104.44341
01/02/2016,NA,NA,NA,NA,NA,NA,NA,NA,105,103.2,94.25,109.99,104.21,121.07,89.29,104.98,-0.246594,-0.190821,1.6,4.35104,-2.349222,-6.279972,-1.764784,6.932306,105.578065
01/03/2016,16987,-1.443583118,292758,0.692037168,11.1,10.5,77.8,81.5,103.1,102,109.91,114.89,112.8,114.2,78.07,100.08,0.424083,-4.034325,-4,11.406575,-1.553371,-5.802269,-2.997229,9.942156,104.199376
01/04/2016,NA,NA,NA,NA,NA,NA,NA,NA,106.4,103,94.22,116.16,108.2,124.03,94.68,104.26,3.915019,2.317186,5.6,4.22787,-2.2073,-4.104738,-5.42783,6.282837,104.758367
01/05/2016,NA,NA,NA,NA,NA,NA,NA,NA,100.9,97.5,98.08,112.2,107.36,122.09,89.39,105.5,3.442629,4.207097,9.4,1.520791,-3.707734,-4.808748,-5.20485,0.185546,102.62915
01/06/2016,17073,0.504992265,293727,0.330443535,10.1,9.7,78.2,80.2,100.3,101.4,119.12,114.49,116.73,112.55,96.17,104.19,8.285373,-0.89467,-1.9,17.250791,-1.151802,-5.21339,-5.137696,10.957983,101.323778
01/07/2016,NA,NA,NA,NA,NA,NA,NA,NA,99.3,99.2,100.33,121.5,113.89,151.91,104.39,127.74,9.711616,3.367188,3,13.667659,-2.112244,-5.07975,-4.962346,7.243017,106.797455
01/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,102.1,99.8,108.51,113.82,112.08,97.04,88.96,93.37,4.433589,6.206338,12.6,4.79443,-4.672991,-6.073983,-0.565511,4.155011,101.598307
01/09/2016,16823,-1.475127055,296049,0.787421664,7.9,10.6,79,83.6,101.1,100.2,95.01,117.59,108.18,112.86,91.96,102.25,3.399205,-4.261161,-12.7,5.658775,-2.780879,-7.140567,-8.818734,5.39793,103.676709
01/10/2016,NA,NA,NA,NA,NA,NA,NA,NA,100.5,102.8,114.77,123.89,120.28,114.15,78.14,95.52,1.963653,-5.05386,-6,8.444818,-0.396319,-4.644757,-2.844123,9.255801,104.784068
01/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,102.2,102,103.51,112.98,110.21,97.91,80.51,89.15,1.742629,-3.351305,-8.2,6.779194,0.65807,-3.290828,-3.521544,10.865036,107.776071
01/12/2016,17183,2.117352523,297731,0.566541311,10.8,10.3,79.2,81.7,98.9,98.2,142.5,121.21,130.35,104.53,107.73,106.44,-1.004786,-0.608277,-7.1,-2.50608,-2.839223,-2.492408,-0.659226,0.27474,107.998372
01/01/2017,NA,NA,NA,NA,NA,NA,NA,NA,102.2,102.7,109.54,115.9,114.05,105.36,110.47,108.96,-1.105518,-2.938892,-0.6,2.522337,0.180705,-1.78628,-5.308814,10.828394,106.853387
01/02/2017,NA,NA,NA,NA,NA,NA,NA,NA,104,104.4,106.57,121.85,116.44,108.62,84.98,96.86,4.136384,3.696993,7.4,6.91216,3.157264,-0.716078,4.180652,13.98787,108.319019
01/03/2017,18088,5.132821201,299839,0.705526966,8.7,7.6,77.7,82.9,104.7,106.3,145.99,117.53,129.78,148.74,89.78,116.46,1.868155,4.183515,5.7,4.420951,-0.364655,-1.584383,-0.455847,9.690419,110.257229
01/04/2017,NA,NA,NA,NA,NA,NA,NA,NA,104.1,102.3,101.94,115.33,111.11,125.48,85.27,107.3,-0.409982,6.533683,6.7,-3.463629,-1.039125,3.890709,0.288655,1.191916,112.867609
01/05/2017,NA,NA,NA,NA,NA,NA,NA,NA,105.5,105.8,122.59,131.46,128.69,106.54,99.13,102.66,2.970629,8.602742,10.2,6.509146,-0.310602,3.833679,5.642461,4.534516,109.932158
01/06/2017,18008,-0.443263137,302975,1.040462992,12.9,7.1,78.3,83,105.5,106.5,120.19,113.75,116.48,115.62,102.34,108.78,2.211828,5.814187,13.1,6.321296,2.070292,5.885063,7.716242,6.825813,109.636402
01/07/2017,NA,NA,NA,NA,NA,NA,NA,NA,105.4,102.7,110.55,117.18,115.14,121.69,82.34,101.6,0.711843,-2.60327,-2.7,10.3388,-1.296669,2.875896,-1.763869,3.134098,112.359848
01/08/2017,NA,NA,NA,NA,NA,NA,NA,NA,104.8,103.2,137.15,116.55,125.73,132.4,100.59,117.88,2.160138,-6.301101,-8.3,14.581515,-0.427469,-2.070922,-3.038038,7.088516,108.37607
01/09/2017,18768,4.133718831,304888,0.62942022,9,6.8,79.3,84.2,107.8,108.9,144.51,119.05,127.99,124.08,110.53,117.5,8.842814,3.391422,3.9,21.237022,2.287488,3.790991,3.552554,12.671472,109.805295
01/10/2017,NA,NA,NA,NA,NA,NA,NA,NA,108.5,108.5,140.3,124.71,130.33,130.42,81.5,105.08,4.806602,-1.201921,-8.01,10.771727,2.222096,4.738159,-9.763907,3.198128,111.416729
01/11/2017,NA,NA,NA,NA,NA,NA,NA,NA,109,109.1,93.61,123.77,113.25,105.82,101.04,103.2,17.158126,11.953176,6.88,16.441201,5.62969,6.41403,2.668929,8.25504,108.428664
01/12/2017,19372,3.167543263,306745,0.607228749,8.75,6.72,79.41,84.2,111.1,111.5,95.39,119.99,111.6,105.74,96.89,101.83,16.4345,7.610369,-0.92,20.723129,4.232619,2.943282,-1.492045,9.774574,111.891482
01/01/2018,NA,NA,NA,NA,NA,NA,NA,NA,107.1,108.3,100.14,118.17,111.34,110.77,97.26,104.93,19.921173,17.606274,15.48,16.447244,3.393905,0.801069,-7.447916,7.840645,109.892304
01/02/2018,NA,NA,NA,NA,NA,NA,NA,NA,106.3,106.9,115.39,124.37,121.49,112.13,85.27,98.57,15.989576,8.972559,-8.34,22.49617,2.508647,1.247961,-8.562981,6.157979,109.276379
01/03/2018,18351,-5.414465561,308056,0.426480109,6.19,11.29,79.4,87.06,110.6,109.7,113.4,120.52,117.57,98.49,117.66,111.86,6.239451,13.855022,9,6.443332,1.276966,4.54947,1.776708,9.021428,112.545833
01/04/2018,NA,NA,NA,NA,NA,NA,NA,NA,108.4,109.8,114.37,121.76,119.8,119.44,92.5,101.38,13.895808,14.040982,-1.53,29.966442,2.794795,-0.679462,-9.812738,14.713848,112.489683
01/05/2018,NA,NA,NA,NA,NA,NA,NA,NA,109.5,109,105.82,121.54,115.54,103.15,95.61,99.1,5.527207,19.016017,15.71,3.855604,0.136977,4.845029,7.031486,5.285901,112.943905
01/06/2018,20117,9.188115982,310065,0.650036829,7.8,9.32,80.24,87.75,108.6,110,101.86,119.33,112.48,118.76,86.93,102.5,3.853504,13.174478,11.25,7.656035,-0.016484,-0.194872,-1.561304,8.85542,113.79619
01/07/2018,NA,NA,NA,NA,NA,NA,NA,NA,111.9,109.2,116.41,119.23,118.46,114.75,87.44,101.02,-2.734059,12.810927,16.83,-5.193104,-2.289713,2.998645,0.654431,-0.817783,110.183541
01/08/2018,NA,NA,NA,NA,NA,NA,NA,NA,108.2,106.5,100.93,120.53,112.02,131.1,89.6,112.16,-5.411476,6.292982,2.09,-4.86741,-4.928227,-6.567724,-3.134856,3.943044,108.667238
01/09/2018,19639,-2.404784361,311796,0.556717489,6.39,4.76,79.46,86.25,107.4,105.8,99.15,110.77,105.62,103.61,93.76,98.9,1.647387,14.309091,17.02,-3.606928,-3.513193,-1.640528,-0.362958,1.89095,108.962267
01/10/2018,NA,NA,NA,NA,NA,NA,NA,NA,110.7,109.4,104.81,116.03,111.1,120.37,88.4,103.91,2.895367,10.682734,14.77,4.893367,-1.386713,-5.504067,-5.629771,8.443929,108.762185
01/11/2018,NA,NA,NA,NA,NA,NA,NA,NA,108.4,106,94.21,119.62,111.06,118.25,76.55,96.65,3.863178,8.311984,5.625681,17.174946,0.059355,0.003259,-0.724489,11.455171,113.197947
01/12/2018,19259,-1.953890119,313621,0.583612271,15.05,6.46,78.54,84.86,108.8,105,89.15,114.36,105.86,114.29,114.07,115.42,-0.403739,8.042725,13.134691,3.973931,-3.559942,-2.274936,-1.046027,4.100056,105.822369
01/01/2019,NA,NA,NA,NA,NA,NA,NA,NA,109.3,106.5,101.06,113.21,108.73,109.91,97.81,104.75,1.234065,9.886888,3.436989,6.040369,-4.174354,-2.897123,2.256131,1.925748,109.859413
01/02/2019,NA,NA,NA,NA,NA,NA,NA,NA,110.8,107.9,94.75,110.81,104.8,108.03,89.71,98.64,-1.822638,4.903548,-0.84525,-3.856697,-4.577603,-5.737276,-5.628898,-2.5927,108.861404
01/03/2019,19905,3.299247251,315544,0.611288291,1.918722,5.334435,80.590527,87.052062,110.9,107.6,96.5,114.12,107.21,122.1,105.05,110.78,8.254133,16.917497,19.170035,17.943405,-1.432311,-6.203826,-7.338583,8.145081,110.750838
01/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,112.1,107.1,111.09,114.85,113.85,116.93,103.37,111.27,1.625131,14.311799,11.711025,-2.868438,-4.487615,-3.897893,2.46662,-1.212332,109.484674
01/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,112.3,108.5,119.24,108.67,113.19,124.13,106.19,114.35,2.833917,18.083197,17.673542,-0.580731,-3.904057,-6.154431,-12.274643,3.94962,105.568621
01/06/2019,19476,-2.178801813,316454,0.287975794,-0.170356,6.561518,80.518906,87.770064,110.9,110.2,97.38,110.86,105.83,134.2,89.06,110.6,6.130015,17.215215,23.102306,14.210186,-3.324968,-1.875051,-3.012962,6.863612,106.511951
01/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,110.2,111.4,108.55,111.55,110.31,129.91,87.95,108.18,8.712862,11.635423,11.575593,6.649182,-3.104791,-5.720986,-6.482951,2.611672,107.438772
01/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,108.9,108.5,106.6,107.96,107.63,119.35,89.97,105.76,8.914108,8.773056,17.629529,13.624448,1.179431,0.399268,12.913571,4.996214,106.963434
01/09/2019,20002,2.664933023,317060,0.191313905,-2.913703,3.715228,80.942276,87.262856,111.4,107.2,126.97,111.05,116.33,119.4,76.89,96.38,-3.777735,0.492304,6.021326,-4.291244,-5.269831,-6.062735,7.314511,1.355928,105.435011
01/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,112.1,110.8,107.03,113.46,110.52,115.37,89.71,101.73,-3.713796,-0.975821,-3.048508,-2.876978,-8.248224,-11.589114,-7.86535,-4.844672,104.519789
01/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,112.2,107,93.07,103.12,100.38,133.11,84.32,107.28,-1.931378,0.481443,2.108797,-3.562934,-3.581503,-4.06632,-1.541213,-1.78005,103.858814
01/12/2019,19277,-3.691959314,318869,0.568932972,18.573266,13.641006,78.97776,87.084366,109.6,108.7,99.46,102.37,101.84,98.09,98.66,99.73,-3.361498,3.320856,-1.15565,-0.255848,-2.454783,-4.53039,-5.201428,7.506174,106.09228
01/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,109.6,109.7,112.39,103.09,106.97,105.05,96.78,102.05,-3.270157,-3.160515,14.4232,8.425625,-5.636498,-8.374465,-1.240109,2.52343,104.952195
01/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,112.6,111.7,111.78,106.6,109.18,121.54,88.51,104.33,-1.734834,-11.083298,-11.416595,14.95239,-3.390614,-7.271647,-10.587797,5.511676,104.630888
01/03/2020,18258,-5.430933527,302360,-5.316199971,5.452277,8.251889,79.945362,85.714331,76.8,78.2,86.25,92.11,90.08,93.04,72.78,80.93,-11.760936,-21.354075,-19.547825,-7.29215,-6.847868,-8.30387,-14.899643,-8.844196,100.498329
01/04/2020,NA,NA,NA,NA,NA,NA,NA,NA,49.4,43.4,68.09,60.89,63.82,55.81,66.2,61.26,-26.443902,-37.01092,-41.027265,-39.951626,-35.864636,-49.956007,-56.369071,-53.415975,57.750509
01/05/2020,NA,NA,NA,NA,NA,NA,NA,NA,69.6,64.6,75.38,76.05,76.15,59.46,63.44,61.06,-30.072916,-43.907783,-39.730504,-49.538449,-33.137694,-57.60651,-54.325887,-30.512099,74.218222
