date,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei
01/09/2023,32953.3,0.889439345,647631.4,0.193646183,-3.951822,5.585418,80.576248,82.148881,107.6,123.9,96.74,85.62,89.78,94.83,112.73,101.2,2.719038,1.21186,0.255687,21.568664,-7.636175,-21.470669,-14.748474,12.574737,102.433309
01/10/2023,NA,NA,NA,NA,NA,NA,NA,NA,109.5,130.2,104.58,82.79,91.25,97.92,118.6,104.01,1.720134,10.497579,21.123708,12.83884,-9.170421,-16.998916,-4.834753,5.488379,102.665909
01/11/2023,NA,NA,NA,NA,NA,NA,NA,NA,109.9,125.7,83.54,83.7,83.68,109.6,107.72,108.49,2.48178,7.372845,13.596724,13.013173,-9.245769,-18.908204,-6.364629,4.662876,99.132499
01/12/2023,32458,-1.514446179,650558.3,0.450920996,13.310725,10.278998,81.258626,84.02126,109.4,126.1,94.9,87.4,90.7,103.03,108.55,104.35,0.021179,2.340701,10.332502,11.743395,-9.515526,-20.778797,-9.257794,6.526854,100.106953
01/01/2024,NA,NA,NA,NA,NA,NA,NA,NA,108.7,124.9,89.28,79.26,83.96,94.59,104.41,99.98,2.447561,11.360516,19.46031,14.486607,-8.487459,-19.497314,-7.320275,5.761343,99.9709
01/02/2024,NA,NA,NA,NA,NA,NA,NA,NA,108,125.7,83.78,82.66,84.54,101.09,97.21,100.34,3.981031,7.66634,14.531696,17.699951,-5.637726,-15.669303,-6.69721,5.689125,100.703661
01/03/2024,32368.9,-0.274886062,651495.5,0.14395721,-15.476287,0.724314,80.926496,84.343487,107.6,126.6,84.51,79.84,82.79,106.92,110.7,103.63,4.909201,13.408824,18.758919,13.415316,-3.503396,-12.103264,-4.722536,8.723193,97.923173
01/04/2024,NA,NA,NA,NA,NA,NA,NA,NA,109.3,130.6,85.97,74.58,77.89,91.92,88.78,94,-0.375519,6.858609,13.565787,9.340527,-8.058381,-17.615965,-7.961502,5.738705,101.28641
01/05/2024,NA,NA,NA,NA,NA,NA,NA,NA,105.4,123,84.53,72.26,77.15,90.69,96.86,93.41,-0.792087,7.721836,15.271002,1.461674,-8.551067,-16.942013,-8.216653,1.638182,98.480025
01/06/2024,32245.3,-0.382578909,652741.8,0.191115586,1.007306,4.947402,80.73045,83.28782,105.9,130.1,90.3,76.98,81.58,110.93,102.79,106.86,-0.038094,7.070799,14.179057,5.021871,-7.883748,-17.389645,-8.010954,2.102829,97.60316
01/07/2024,NA,NA,NA,NA,NA,NA,NA,NA,106.1,127.9,91.45,73.78,80.95,105.08,118.65,110.08,-3.717867,-5.337289,-7.357465,8.039097,-9.209095,-19.306079,-17.679472,0.695916,91.470673
01/08/2024,NA,NA,NA,NA,NA,NA,NA,NA,106.9,129.5,95.27,77.52,84.53,102.53,101.7,105.42,5.92473,5.090124,18.1976,22.895757,-4.405393,-15.72407,-7.140236,8.945319,95.353183
01/09/2024,30992.4,-3.963028305,654956.2,0.338671791,-6.116609,4.240808,81.599653,85.397705,106.6,125.7,96.09,78.48,85.26,75.77,95.31,83.01,5.717895,6.458406,15.277447,20.707524,-7.292184,-19.278635,-9.859767,6.467458,97.199215
01/10/2024,NA,NA,NA,NA,NA,NA,NA,NA,106.8,121.7,82.93,74.49,77.79,82.12,101.76,86.3,-14.403238,-16.276373,-19.623952,5.821545,-14.743977,-25.720466,-21.709478,-2.102902,95.304625
01/11/2024,NA,NA,NA,NA,NA,NA,NA,NA,108.3,127.9,92.45,71.46,79.55,98.88,95.58,97.09,0.074056,-10.574399,-11.110736,23.017335,-9.450217,-22.843817,-19.382171,3.043469,96.083339
01/12/2024,30822.5,-0.549707038,654642.2,-0.047953633,-10.992478,3.820103,80.058784,83.604709,106.6,128.2,90.58,70.03,78.27,101.64,119,108.31,-6.877505,1.864655,10.661456,10.068214,-11.70731,-20.228411,-9.850981,0.867185,93.647833
01/01/2025,NA,NA,NA,NA,NA,NA,NA,NA,105.7,132,93.08,66.19,77.59,97.37,95.59,98.28,-8.365166,-15.132645,-13.593255,6.972962,-11.192748,-26.309636,-18.899519,0.817633,94.701825
01/02/2025,NA,NA,NA,NA,NA,NA,NA,NA,107.6,129.3,88.03,68.12,75.65,85.52,82.18,86.8,-2.389462,-12.647606,-10.123132,20.28327,-8.038127,-23.014497,-17.10181,4.84619,93.313142
01/03/2025,30751.6,-0.230291734,655220.7,0.088329861,-12.071049,1.074593,81.476929,84.050427,108.9,134.7,88.03,69.1,76.57,127.05,78.09,110.2,-3.375905,-17.767096,-17.710263,23.40382,-8.728357,-23.997519,-19.462793,4.034418,92.987726
01/04/2025,NA,NA,NA,NA,NA,NA,NA,NA,108.4,131.1,90.51,74.77,80.59,94.3,82.42,88.91,2.913744,-4.485349,-6.824045,24.908848,-6.336454,-17.09309,-15.957873,8.060895,93.063086
01/05/2025,NA,NA,NA,NA,NA,NA,NA,NA,108.7,127.6,87.67,70.39,77.05,89.22,84.15,88.24,-9.2844,-9.453061,-6.613036,-5.736727,-10.333754,-22.183329,-17.080801,-0.919307,91.031066
01/06/2025,30624.3,-0.414821396,657408.6,0.333361754,-14.55998,-0.309977,82.218975,84.990419,114.1,130.7,94.77,72.02,80.14,89.27,95.98,89.73,-13.95416,-8.885608,-4.948858,-0.936575,-12.385837,-22.157518,-16.250963,0.137023,92.936884
01/07/2025,NA,NA,NA,NA,NA,NA,NA,NA,112,131.6,101.15,74.79,85.12,102.01,95.88,99.95,-14.005114,-6.864941,-7.302716,-4.239584,-11.560462,-19.701761,-18.158906,1.106378,92.995991
01/08/2025,NA,NA,NA,NA,NA,NA,NA,NA,111.5,131.6,NA,NA,NA,NA,NA,NA,-5.446496,-6.902053,-3.711376,3.331256,-10.184164,-19.576399,-15.709734,-0.47463,93.731193
01/09/2025,30788.1,0.533444022,660724.1,0.503061185,-13.691188,0.014155,82.465145,86.299044,113.6,NA,NA,NA,NA,NA,NA,NA,-7.570634,-10.545279,-10.601865,19.17162,-10.16203,-23.069807,-16.370942,9.071804,92.492254
01/10/2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.207847,5.725779,17.397035,30.730855,-6.032135,-15.845021,-3.742411,15.782463,93.522298
01/11/2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/12/2025,NA,NA,NA,NA,-15.007814,1.931207,81.171812,85.32375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
